section id,recording id,timestamp [ns],gaze detected in reference image,gaze position in reference image x [px],gaze position in reference image y [px],fixation id
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574530776745,true,2843.0893212445644,1451.3107381049585,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574534845745,true,2842.379505449832,1452.0312778593131,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574542703745,true,2854.2187553609297,1452.163019303788,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574546813745,true,2852.478213930797,1450.8610794061524,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574550790745,true,2851.7773114183783,1451.3079562759035,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574554847745,true,2851.12521369,1451.147647943295,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574562769745,true,2848.7967934110006,1445.340982102056,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574566805745,true,2843.7590279353954,1443.628234220286,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574571242745,true,2839.56742991069,1441.4547951926768,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574574885745,true,2835.7723964031106,1439.013867949411,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574582794745,true,2830.7694148024366,1437.9490226961386,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574586842745,true,2828.645086383838,1438.767021418154,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574590803745,true,2828.1522873237077,1439.4217882533305,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574594880745,true,2828.755504887599,1440.151598009465,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574602734745,true,2827.8165872216096,1441.4531999074004,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574606927745,true,2829.0322668656595,1442.2912338155427,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574610799745,true,2831.6561338642887,1442.680660698761,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574615245745,true,2838.387716933681,1443.0311514421967,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574622918745,true,2850.4679775719164,1445.3730138635199,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574626888745,true,2852.604568899761,1445.6181197952305,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574630888745,true,2853.9736533518935,1446.7575044333862,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574634898745,true,2853.398918562134,1446.9022090619812,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574642806745,true,2851.374171032242,1448.1131374941342,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574646856745,true,2850.2156840780185,1447.8180715669516,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574650843745,true,2848.0253476453995,1446.1080961337652,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574654794745,true,2849.1054831270717,1446.1711205132117,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574662781745,true,2850.608227434393,1446.298338051699,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574666860745,true,2849.9479540361913,1447.7571268288139,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574670927745,true,2849.178168348534,1448.4762451904462,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574674763745,true,2849.133274452882,1450.669294109319,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574682943745,true,2848.312607402579,1450.4677923950212,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574686972745,true,2848.275480290383,1450.550737482349,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574690803745,true,2849.925272151323,1450.935985044499,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574694765745,true,2850.2077578491526,1450.8502972201309,374
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574702737745,true,2839.6070643377225,1418.3807636467886,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574706849745,true,2836.787607609845,1376.972487696513,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574710856745,true,2827.8296050974345,1340.2181646989573,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574714723745,true,2823.0466914061108,1328.6460742883678,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574722834745,true,2814.3792913931034,1299.8312226921528,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574726856745,true,2809.5149558332023,1297.8487559638224,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574730780745,true,2807.134846350919,1296.6155280227124,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574734722745,true,2807.069229157492,1294.4229523686238,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574742781745,true,2806.510416935584,1296.850444650214,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574746803745,true,2808.1508240580306,1295.4870689984336,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574750705745,true,2813.679054410681,1296.265659375948,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574754730745,true,2811.9798095598208,1294.2681737017056,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574767102745,true,2811.099311619393,1295.2588029268722,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574770850745,true,2810.876761947522,1294.1825676476258,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574774864745,true,2810.331614087932,1294.1125325066844,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574782903745,true,2808.003165657462,1295.8559144473604,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574786811745,true,2806.785977679503,1291.9968743165769,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574790794745,true,2802.906352632202,1289.4250198262873,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574794844745,true,2802.7270142540788,1293.420991732954,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574803067745,true,2802.664596871764,1297.1863848221672,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574806759745,true,2802.426969963809,1300.8727147270336,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574810799745,true,2801.922637717578,1303.3980694794943,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574814694745,true,2800.774539143924,1305.3819106399176,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574822794745,true,2798.724796776502,1311.3750260231536,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574826777745,true,2798.577657709749,1312.2419157782563,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574830716745,true,2797.803235026282,1311.7688010781271,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574834738745,true,2800.003011696764,1311.3752276924556,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574842785745,true,2806.312966361845,1311.685458139048,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574846754745,true,2808.0433363613706,1300.9758013407888,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574850789745,true,2809.0883434385905,1294.8921137971429,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574854880745,true,2809.3282170584885,1292.0782151268668,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574862949745,true,2822.6063331155574,1291.6832397151836,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574866801745,true,2821.4129607713344,1290.0338386173582,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574870801745,true,2820.889408437256,1289.0142394472027,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574875364745,true,2820.068270626583,1289.2444853530026,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574882781745,true,2809.8054835854637,1292.0014686082445,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574886790745,true,2809.694527894658,1291.9376575385725,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574890701745,true,2808.880072418509,1291.6865384885955,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574894805745,true,2807.9019361982364,1294.0119740610967,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574902786745,true,2814.6296159208473,1293.7164999826955,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574906706745,true,2814.9069287630787,1295.4623535348885,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574910779745,true,2816.296086601772,1294.6337141678111,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574918688745,true,2811.8248331081154,1294.486780826217,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574922776745,true,2808.515765925194,1293.4910135079697,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574926793745,true,2800.515893019185,1290.7899853551976,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574930796745,true,2798.3879642155816,1288.6600452445798,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574938781745,true,2778.187095789644,1290.0198720475846,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574942790745,true,2776.0433429463374,1291.763148318886,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574946930745,true,2771.388664631646,1292.4546934214327,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574950685745,true,2768.4570239379073,1293.2109562785065,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574958793745,true,2769.1223808325612,1295.7745222905503,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574962789745,true,2766.7791837372674,1296.341150519991,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574966772745,true,2770.5835931614492,1297.1828066195806,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574970715745,true,2771.292874948242,1297.9784988965816,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574978795745,true,2774.617067703426,1299.717210877029,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574982942745,true,2774.5411771559748,1300.3426562822058,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574986789745,true,2775.063959346601,1300.6104446803233,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574990870745,true,2776.0248705170898,1301.1254124593725,375
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382574998884745,true,2776.6407931872673,1297.2416495123114,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575002957745,true,2779.6366436768617,1295.0006997675152,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575007062745,true,2806.694528319873,1303.1646075502833,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575010778745,true,2878.6773204433725,1315.314453681129,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575019013745,true,3155.652832411511,1397.9776578600738,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575022862745,true,3287.9702718618755,1454.057985796642,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575026851745,true,3453.328891438945,1530.5464056196217,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575030734745,true,3556.969109816622,1576.0617184596565,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575038849745,true,3776.8251236312826,1776.440977293354,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575042926745,true,3962.5397550642856,1846.047768043371,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575046788745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575051110745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575058785745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575062804745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575066720745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575070799745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575078808745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575082772745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575086774745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575090788745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575098774745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575102808745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575106787745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575110724745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575118807745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575122862745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575126733745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575130816745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575138795745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575142766745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575146782745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575150785745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575158902745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575162941745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575166846745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575170846745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575178805745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575182799745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575186713745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575190808745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575198953745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575202717745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575206783745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575210774745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575218894745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575222886745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575227023745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575230876745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575238862745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575242794745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575246874745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575250806745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575258811745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575262880745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575266901745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575270991745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575278898745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575282863745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575286917745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575290855745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575298872745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575302725745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575306951745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575310717745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575318848745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575322807745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575326995745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575330750745,false,,,376
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575338938745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575342908745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575346934745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575350970745,false,,,
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575359032745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575362800745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575366969745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575370892745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575378897745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575382900745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575387462745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575390881745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575398796745,false,,,377
701607c8-fd13-4c98-b5cd-2bf7e1b5818a,b1eafeee-a388-4c85-86a4-fa855bc4bea3,1636382575402696745,false,,,377
